ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
bnn122	Mrs. Yeargin says that she also wanted to help lift Greenville High School 's overall test scores , usually near the bottom of 14 district high schools in rankings carried annually by local newspapers .	she	23	Yeargin	5	TRUE	Greenville High School	52	FALSE	unk
bnn123	School officials and prosecutors say Mrs. Yeargin is lying . `` That pretty much defeats any inkling that she was out to help the poor underprivileged child , '' says Joe Watson , the prosecutor in the case , who is also president of Greenville High School 's alumni association .	she	106	Yeargin	42	TRUE	Greenville High School	234	FALSE	unk
bnn124	School officials and prosecutors say Mrs. Yeargin is lying . They found students in an advanced class a year earlier who said she gave them similar help , although because the case was n't tried in court , this evidence was never presented publicly .	she	126	Mrs. Yeargin	37	FALSE	Yeargin	42	TRUE	unk
bnn125	Mrs. Yeargin concedes that she went over the questions in the earlier class , adding : `` I wanted to help all '' students .	she	27	Mrs. Yeargin	0	FALSE	Yeargin	5	TRUE	unk
bnn126	Mr. Watson says Mrs. Yeargin never complained to school officials that the standardized test was unfair . What she did was like taking the law into your own hands . ''	she	111	Mr. Watson	0	FALSE	Yeargin	21	TRUE	unk
bnn127	Mr. Watson says Mrs. Yeargin never complained to school officials that the standardized test was unfair . `` Do I have much sympathy for her ? '' Mr. Watson asks .	her	137	Mrs. Yeargin	16	FALSE	Yeargin	21	TRUE	unk
bnn128	Mrs. Ward says that when the cheating was discovered , she wanted to avoid the morale-damaging public disclosure that a trial would bring . She says she offered Mrs. Yeargin a quiet resignation and thought she could help save her teaching certificate .	she	206	Ward	5	TRUE	Mrs. Yeargin	161	FALSE	unk
bnn129	Mrs. Ward says that when the cheating was discovered , she wanted to avoid the morale-damaging public disclosure that a trial would bring . She says she offered Mrs. Yeargin a quiet resignation and thought she could help save her teaching certificate .	she	149	Mrs. Ward	0	FALSE	Ward	5	TRUE	unk
bnn130	Mrs. Ward says that when the cheating was discovered , she wanted to avoid the morale-damaging public disclosure that a trial would bring . She says she offered Mrs. Yeargin a quiet resignation and thought she could help save her teaching certificate .	She	140	Mrs. Ward	0	FALSE	Ward	5	TRUE	unk
bnn131	Mrs. Ward says that when the cheating was discovered , she wanted to avoid the morale-damaging public disclosure that a trial would bring .	she	55	Mrs. Ward	0	FALSE	Ward	5	TRUE	unk
bnn132	She says she offered Mrs. Yeargin a quiet resignation and thought she could help save her teaching certificate .	her	86	Mrs. Yeargin	21	FALSE	Yeargin	26	TRUE	unk
bnn133	Mrs. Yeargin declined . `` She said something like ` You just want to make it easy for the school . '	She	27	Mrs. Yeargin	0	FALSE	Yeargin	5	TRUE	unk
bnn134	Supportive callers decried unfair testing , not Mrs. Yeargin , on a local radio talk show on which she appeared .	she	99	Mrs. Yeargin	48	FALSE	Yeargin	53	TRUE	unk
bnn135	The show did n't give the particulars of Mrs. Yeargin 's offense , saying only that she helped students do better on the test .	she	84	Mrs. Yeargin	41	FALSE	Yeargin	46	TRUE	unk
bnn136	Partly because of the show , Mr. Watson says , the district decided not to recommend Mrs. Yeargin for a first-time offenders program that could have expunged the charges and the conviction from her record .	her	194	Mr. Watson	29	FALSE	Yeargin	90	TRUE	unk
bnn137	Many colleagues are angry at Mrs. Yeargin . There may be others doing what she did . ''	she	75	Mrs. Yeargin	29	FALSE	Yeargin	34	TRUE	unk
bnn138	Many colleagues are angry at Mrs. Yeargin . `` We work damn hard at what we do for damn little pay , and what she did cast unfair aspersions on all of us . ''	she	110	Mrs. Yeargin	29	FALSE	Yeargin	34	TRUE	unk
bnn139	Many colleagues are angry at Mrs. Yeargin . `` She did a lot of harm , '' says Cathryn Rice , who had discovered the crib notes .	She	47	Mrs. Yeargin	29	FALSE	Yeargin	34	TRUE	unk
bnn140	Mrs. Yeargin says she pleaded guilty because she realized it would no longer be possible to win reinstatement , and because she was afraid of further charges .	she	124	Mrs. Yeargin	0	FALSE	Yeargin	5	TRUE	unk
bnn141	Mrs. Yeargin says she pleaded guilty because she realized it would no longer be possible to win reinstatement , and because she was afraid of further charges .	she	45	Mrs. Yeargin	0	FALSE	Yeargin	5	TRUE	unk
bnn142	Mrs. Yeargin says she pleaded guilty because she realized it would no longer be possible to win reinstatement , and because she was afraid of further charges .	she	18	Mrs. Yeargin	0	FALSE	Yeargin	5	TRUE	unk
bnn143	Despite the strong evidence against Mrs. Yeargin , popular sentiment was so strong in her favor , Mrs. Ward says , that `` I 'm afraid a jury would n't have convicted her .	her	167	Yeargin	41	TRUE	Mrs. Ward	98	FALSE	unk
bnn144	Despite the strong evidence against Mrs. Yeargin , popular sentiment was so strong in her favor , Mrs. Ward says , that `` I 'm afraid a jury would n't have convicted her .	her	86	Yeargin	41	TRUE	Mrs. Ward	98	FALSE	unk
bnn145	But Dr. Genel warns that Dr. Mason 's ruling may discourage private funding . `` The unavailability of federal funds , and the climate in which the decision was made , certainly do n't provide any incentive for one of the more visible foundations to provide support , '' he said .	he	271	Dr. Genel	4	FALSE	Genel	8	TRUE	unk
bnn146	Mr. Sonnett said there also may be other circumstances under which individuals would n't want the government to know they had retained criminal defense lawyers . Filling out detailed forms about these individuals would tip the IRS off and spark action against the clients , he said .	he	274	Mr. Sonnett	0	FALSE	Sonnett	4	TRUE	unk
bnn147	Mr. Ross said he met with officials of the IRS and the Justice Department , which would bring any enforcement actions against taxpayers , to discuss the issue last May . At that meeting , he said , the Justice Department assured him that enforcement procedures would n't be threatened against attorneys without further review and advance notice .	him	229	Ross	4	TRUE	Justice Department	55	FALSE	unk
bnn148	Mr. Ross said he met with officials of the IRS and the Justice Department , which would bring any enforcement actions against taxpayers , to discuss the issue last May . At that meeting , he said , the Justice Department assured him that enforcement procedures would n't be threatened against attorneys without further review and advance notice .	he	188	Ross	4	TRUE	Justice Department	55	FALSE	unk
bnn149	Mr. Ross said he met with officials of the IRS and the Justice Department , which would bring any enforcement actions against taxpayers , to discuss the issue last May .	he	14	Ross	4	TRUE	Justice Department	55	FALSE	unk
bnn150	Judge Ramirez , 44 , said it is unjust for judges to make what they do . At his new job , as partner in charge of federal litigation in the Sacramento office of Orrick , Herrington & Sutcliffe , he will make out much better .	he	195	Ramirez	6	TRUE	Sacramento	140	FALSE	unk
bnn151	Judge Ramirez , 44 , said it is unjust for judges to make what they do . At his new job , as partner in charge of federal litigation in the Sacramento office of Orrick , Herrington & Sutcliffe , he will make out much better .	his	76	Ramirez	6	TRUE	Herrington	170	FALSE	unk
bnn152	In his lawsuit , Mr. Trudeau says the strike illegally included Darkhorse , and the cartoonist refused to honor the strike against the company .	his	3	Trudeau	21	TRUE	Darkhorse	64	FALSE	unk
bnn153	But Robert R. Murray , a special master appointed by the Texas Supreme Court , said Judge Hampton did n't breach any judicial standards of fairness , although he did violate the state 's judicial code by commenting publicly on a pending case .	he	159	Robert R. Murray	4	FALSE	Hampton	90	TRUE	unk
bnn154	Mr. Yamamoto insisted that headquarters had n't approved the bids , and that he did n't know about most of the cases until Wednesday .	he	77	Mr. Yamamoto	0	FALSE	Yamamoto	4	TRUE	unk
bnn155	According to Ms. Poore , Old-House Journal Corp. , her publishing company , printed and sold all 126,000 copies of the premiere issue . The first and second issues sold out on newsstands , she says , and the magazine has orders for 93,000 subscriptions .	she	189	Poore	17	TRUE	Old-House Journal Corp.	25	FALSE	unk
bnn156	According to Ms. Poore , Old-House Journal Corp. , her publishing company , printed and sold all 126,000 copies of the premiere issue .	her	51	Poore	17	TRUE	Old-House Journal Corp.	25	FALSE	unk
bnn157	Asked whether potential advertisers will be scared away by the magazine 's direct policy , Ms. Poore replies : `` I do n't know and I do n't care . I 'm not saying advertising revenue is n't important , '' she says , `` but I could n't sleep at night '' if the magazine bowed to a company because they once took out an ad .	she	206	Ms. Poore	91	FALSE	Poore	95	TRUE	unk
bnn158	Mr. Leinonen said he expects Ford to meet the deadline easily .	he	18	Leinonen	4	TRUE	Ford	29	FALSE	unk
bnn159	`` This is the peak of my wine-making experience , '' Mr. Winiarski declared when he introduced the wine at a dinner in New York , `` and I wanted to single it out as such . ''	he	82	Mr. Winiarski	54	FALSE	Winiarski	58	TRUE	unk
bnn160	Mr. Pratt remarked that he thinks steeper prices have come about because producers do n't like to see a hit wine dramatically increase in price later on .	he	24	Mr. Pratt	0	FALSE	Pratt	4	TRUE	unk
bnn161	Mr. Martin has increased prices on some wines -LRB- like Grgich Hills Chardonnay , now $ 32 -RRB- just to slow down movement , but he is beginning to see some resistance to high-priced red Burgundies and Cabernets and Chardonnays in the $ 30 to $ 40 range .	he	131	Martin	4	TRUE	Chardonnays	218	FALSE	unk
bnn162	Mr. Black said he is `` pleased '' with the economy 's recent performance , and does n't see `` a lot of excesses out there that would tilt us into recession . ''	he	15	Mr. Black	0	FALSE	Black	4	TRUE	unk
bnn163	Analysts saw the latest offer as proof that Mr. Simmons , an aggressive and persistent investor , wo n't leave Georgia Gulf alone until some kind of transaction is completed . `` He appears to be in it for the long haul . ''	He	179	Simmons	48	TRUE	Georgia Gulf	111	FALSE	unk
bnn164	Analysts saw the latest offer as proof that Mr. Simmons , an aggressive and persistent investor , wo n't leave Georgia Gulf alone until some kind of transaction is completed . `` He has clamped on their ankle like a pit bull , '' says Paul Leming , a vice president with Morgan Stanley & Co .	He	179	Simmons	48	TRUE	Paul Leming	235	FALSE	unk
bnn165	Mr. Leming was n't surprised by the lower price cited by NL , saying he believes that $ 55 a share is `` the most you can pay for Georgia Gulf before it becomes a bad acquisition . ''	he	69	Mr. Leming	0	FALSE	Leming	4	TRUE	unk
bnn166	Mr. Martin said they have n't yet decided what their next move would be , but he did n't rule out the possibility of a consent solicitation aimed at replacing Georgia Gulf 's board .	he	78	Martin	4	TRUE	Georgia Gulf	159	FALSE	unk
