ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
bnn113	One official newspaper , Legal Daily , even directly criticized Mr. Nixon , who is normally referred to here as an `` old friend . '' The paper accused him of being a leading proponent of `` peaceful evolution , '' a catch phrase to describe what China believes is the policy of Western countries to seduce socialist nations into the capitalist sphere .	him	152	Nixon	68	TRUE	China	247	FALSE	unk
bnn114	Instead , Mr. Nixon reminded his host , Chinese President Yang Shangkun , that Americans have n't forgiven China 's leaders for the military assault of June 3-4 that killed hundreds , and perhaps thousands , of demonstrators .	his	29	Nixon	14	TRUE	China	107	FALSE	unk
bnn115	Despite the harsh exchanges , the U.S. and China still seem to be looking for a way to mend relations , which have deteriorated into what Mr. Nixon referred to as `` the greatest crisis in Chinese-American relations '' since his initial visit to China 17 years ago .	his	225	U.S.	34	FALSE	Nixon	142	TRUE	unk
bnn116	In his return toast to Mr. Nixon , Mr. Yang said the relationship had reached a `` stalemate . ''	his	3	Mr. Nixon	23	FALSE	Yang	39	TRUE	unk
bnn117	Mr. Nixon is traveling in China as a private citizen , but he has made clear that he is an unofficial envoy for the Bush administration .	he	82	Nixon	4	TRUE	Bush	116	FALSE	unk
bnn118	Mr. Nixon is traveling in China as a private citizen , but he has made clear that he is an unofficial envoy for the Bush administration .	he	59	Nixon	4	TRUE	Bush	116	FALSE	unk
bnn119	Mr. Nixon met Mr. Bush and his national security adviser , Brent Scowcroft , before coming to China on Saturday . And he plans to brief the president at the end of the week , U.S. sources said .	he	118	Nixon	4	TRUE	Saturday	103	FALSE	unk
bnn120	Mr. Nixon met Mr. Bush and his national security adviser , Brent Scowcroft , before coming to China on Saturday .	his	27	Bush	18	TRUE	Brent Scowcroft	59	FALSE	unk
bnn121	In a meeting with Premier Li Peng on Monday , Mr. Nixon said that he hoped he would n't encounter guards with machine guns during his visit to the U.S. Embassy . Sure enough , when he arrived at the embassy two days later , the machine-gun-toting guards were gone -- for the first time in five months .	he	181	Nixon	50	TRUE	Sure	162	FALSE	unk
bnn122	In a meeting with Premier Li Peng on Monday , Mr. Nixon said that he hoped he would n't encounter guards with machine guns during his visit to the U.S. Embassy .	his	130	Premier Li Peng	18	FALSE	Nixon	50	TRUE	unk
bnn123	In a meeting with Premier Li Peng on Monday , Mr. Nixon said that he hoped he would n't encounter guards with machine guns during his visit to the U.S. Embassy .	he	75	Nixon	50	TRUE	U.S. Embassy	147	FALSE	unk
bnn124	In a meeting with Premier Li Peng on Monday , Mr. Nixon said that he hoped he would n't encounter guards with machine guns during his visit to the U.S. Embassy .	he	66	Monday	37	FALSE	Nixon	50	TRUE	unk
bnn125	Mr. Whelen denied the firm had sold securities at unfair prices and suggested that the examination practices of the NASD need improvement . The firm and the NASD differ over the meaning of markup and markdown , he added .	he	211	Whelen	4	TRUE	NASD	116	FALSE	unk
bnn126	Nekoosa has given the offer a public cold shoulder , a reaction Mr. Hahn has n't faced in his 18 earlier acquisitions , all of which were negotiated behind the scenes .	his	90	Nekoosa	0	FALSE	Hahn	68	TRUE	unk
bnn127	So far , Mr. Hahn is trying to entice Nekoosa into negotiating a friendly surrender while talking tough . `` We are prepared to pursue aggressively completion of this transaction , '' he says .	he	184	Hahn	13	TRUE	Nekoosa	38	FALSE	unk
bnn128	`` There 's a price above which I 'm positive Marshall has the courage not to pay , '' says A.D. Correll , Georgia-Pacific 's executive vice president for pulp and paper . He also is a consensus manager , insiders say .	He	172	Marshall	46	TRUE	A.D. Correll	92	FALSE	unk
bnn129	`` There 's a price above which I 'm positive Marshall has the courage not to pay , '' says A.D. Correll , Georgia-Pacific 's executive vice president for pulp and paper . Says long-time associate Jerry Griffin , vice president , corporate development , at WTD Industries Inc. : `` He is n't of the old school of winning at any cost . ''	He	282	Marshall	46	TRUE	Inc.	272	FALSE	unk
bnn130	The decision to make the bid for Nekoosa , for example , was made only after all six members of Georgia-Pacific 's management committee signed onto the deal -- even though Mr. Hahn knew he wanted to go after the company early on , says Mr. Correll .	he	186	Hahn	176	TRUE	Mr. Correll	236	FALSE	unk
bnn131	Associates say Mr. Hahn picked up that careful approach to management as president of Virginia Polytechnic Institute . Assuming that post at the age of 35 , he managed by consensus , as is the rule in universities , says Warren H. Strother , a university official who is researching a book on Mr. Hahn .	he	157	Hahn	19	TRUE	Virginia Polytechnic Institute	86	FALSE	unk
bnn132	The son of a physicist , Mr. Hahn skipped first grade because his reading ability was so far above his classmates . He earned his doctorate in nuclear physics from the Massachusetts Institute of Technology .	his	126	Hahn	29	TRUE	Technology	195	FALSE	unk
bnn133	The son of a physicist , Mr. Hahn skipped first grade because his reading ability was so far above his classmates . He earned his doctorate in nuclear physics from the Massachusetts Institute of Technology .	He	116	Hahn	29	TRUE	Massachusetts Institute	168	FALSE	unk
bnn134	The son of a physicist , Mr. Hahn skipped first grade because his reading ability was so far above his classmates . Moving rapidly through school , he graduated Phi Beta Kappa from the University of Kentucky at age 18 , after spending only 2 1\/2 years in college .	he	148	Hahn	29	TRUE	Kentucky	199	FALSE	unk
bnn135	Mr. Hahn also has engineered a surprising turnaround of Georgia-Pacific . Taking over as chief executive officer in 1983 , he inherited a company that was mired in debt and hurt by a recession-inspired slide in its building-products business .	he	123	Hahn	4	TRUE	Georgia-Pacific	56	FALSE	unk
bnn136	But can Mr. Hahn carry it off ? Says Kathryn McAuley , an analyst at First Manhattan Co. : `` This is the greatest acquisition challenge he has faced .	he	137	Hahn	12	TRUE	First Manhattan Co.	69	FALSE	unk
bnn137	The USX citations represented the first sizable enforcement action taken by OSHA under Mr. Scannell . He has promised stiffer fines , though the size of penalties sought by OSHA have been rising in recent years even before he took office this year .	he	223	OSHA	76	FALSE	Scannell	91	TRUE	unk
bnn138	The USX citations represented the first sizable enforcement action taken by OSHA under Mr. Scannell . He has promised stiffer fines , though the size of penalties sought by OSHA have been rising in recent years even before he took office this year .	He	102	OSHA	76	FALSE	Scannell	91	TRUE	unk
bnn139	Campbell officials said Mr. McGovern was n't available yesterday to discuss the circumstances of his departure . The company 's prepared statement quoted him as saying , `` The CEO succession is well along and I 've decided for personal reasons to take early retirement . ''	him	154	McGovern	28	TRUE	CEO	177	FALSE	unk
bnn140	Campbell officials said Mr. McGovern was n't available yesterday to discuss the circumstances of his departure .	his	97	Campbell	0	FALSE	McGovern	28	TRUE	unk
bnn141	Mr. McGovern himself had said repeatedly that he intended to stay on until he reached the conventional retirement age of 65 in October 1991 , `` unless I get fired . ''	he	75	McGovern	4	TRUE	October	127	FALSE	unk
bnn142	Mr. McGovern himself had said repeatedly that he intended to stay on until he reached the conventional retirement age of 65 in October 1991 , `` unless I get fired . ''	he	46	McGovern	4	TRUE	October	127	FALSE	unk
bnn143	Campbell said Mr. McGovern had withdrawn his name as a candidate for re-election as a director at the annual shareholder meeting , scheduled for Nov. 17 .	his	41	Campbell	0	FALSE	McGovern	18	TRUE	unk
bnn144	For fiscal 1989 , Mr. McGovern received a salary of $ 877,663 . He owns about 45,000 shares of Campbell stock and has options to buy more than 100,000 additional shares .	He	64	McGovern	22	TRUE	Campbell	95	FALSE	unk
bnn145	Mr. Baum said he and Mr. Harper both advocated closing some plants as long ago as early 1988 .	he	14	Baum	4	TRUE	Mr. Harper	21	FALSE	unk
bnn146	Mr. Harper expressed confidence that he and Mr. Baum can convince the board of their worthiness to run the company . He predicted that the board would give the current duo until early next year before naming a new chief executive .	He	117	Harper	4	TRUE	Mr. Baum	44	FALSE	unk
bnn147	Mr. Harper expressed confidence that he and Mr. Baum can convince the board of their worthiness to run the company . `` We look upon this as a great opportunity to prove the fact that we have a tremendous management team , '' he said .	he	226	Harper	4	TRUE	Mr. Baum	44	FALSE	unk
bnn148	Mr. Harper expressed confidence that he and Mr. Baum can convince the board of their worthiness to run the company .	he	37	Harper	4	TRUE	Mr. Baum	44	FALSE	unk
bnn149	In an interview , Mr. Bernstein said his departure `` evolved out of discussions with Si Newhouse and that 's the decision I reached . '' He declined to elaborate , other than to say , `` It just seemed the right thing to do at this minute .	He	138	Bernstein	22	TRUE	Si Newhouse	86	FALSE	unk
bnn150	In an interview , Mr. Bernstein said his departure `` evolved out of discussions with Si Newhouse and that 's the decision I reached . ''	his	37	Bernstein	22	TRUE	Si Newhouse	86	FALSE	unk
bnn151	Mr. Bernstein said he will stay until Dec. 31 and work with his successor , who is to be named soon .	his	60	Bernstein	4	TRUE	Dec.	38	FALSE	unk
bnn152	Mr. Bernstein said he will stay until Dec. 31 and work with his successor , who is to be named soon .	he	19	Bernstein	4	TRUE	Dec.	38	FALSE	unk
bnn153	Mr. Newhouse , meanwhile , insisted that he is n't unhappy with Mr. Bernstein or the performance of Random House , the largest trade publishing house in the U.S. .	he	41	Newhouse	4	TRUE	Random House	100	FALSE	unk
bnn154	Mr. Bernstein , who succeeded Bennett Cerf , has been only the second president of Random House since it was founded in 1925 . Speculation on his successor centers on a number of division heads at the house .	his	142	Bernstein	4	TRUE	Random House	83	FALSE	unk
bnn155	If President Bush fails to do so in his first year , he will invite Congress , for the remainder of his presidency , to rewrite Article II of the Constitution to suit its purposes .	his	100	Bush	13	TRUE	Congress	68	FALSE	unk
